ensemble_type,w_tier5,w_tier3,threshold,f1_score,recall,precision,accuracy,fp,fn
Tier5_plus_DistilledTier3,0.65,0.35,0.62,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.65,0.35,0.63,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.65,0.35,0.64,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.65,0.35,0.65,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.65,0.35,0.66,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.65,0.35,0.67,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.65,0.35,0.68,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.65,0.35,0.69,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.65,0.35,0.7,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.7,0.3,0.3,0.8378,93.94,75.61,84.42,10,2
Tier5_plus_DistilledTier3,0.7,0.3,0.31,0.8219,90.91,75.0,83.12,10,3
Tier5_plus_DistilledTier3,0.7,0.3,0.32,0.8219,90.91,75.0,83.12,10,3
Tier5_plus_DistilledTier3,0.7,0.3,0.33,0.8056,87.88,74.36,81.82,10,4
Tier5_plus_DistilledTier3,0.7,0.3,0.34,0.7887,84.85,73.68,80.52,10,5
Tier5_plus_DistilledTier3,0.7,0.3,0.35,0.7714,81.82,72.97,79.22,10,6
Tier5_plus_DistilledTier3,0.7,0.3,0.36,0.7714,81.82,72.97,79.22,10,6
Tier5_plus_DistilledTier3,0.7,0.3,0.37,0.7714,81.82,72.97,79.22,10,6
Tier5_plus_DistilledTier3,0.7,0.3,0.38,0.7941,81.82,77.14,81.82,8,6
Tier5_plus_DistilledTier3,0.7,0.3,0.39,0.8308,81.82,84.38,85.71,5,6
Tier5_plus_DistilledTier3,0.7,0.3,0.4,0.8125,78.79,83.87,84.42,5,7
Tier5_plus_DistilledTier3,0.7,0.3,0.41,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.7,0.3,0.42,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.43,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.44,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.45,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.57,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.58,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.59,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.7,0.3,0.6,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.7,0.3,0.61,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.7,0.3,0.62,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.7,0.3,0.63,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.7,0.3,0.64,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.7,0.3,0.65,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.7,0.3,0.66,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.7,0.3,0.67,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.7,0.3,0.68,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.7,0.3,0.69,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.7,0.3,0.7,0.8,66.67,100.0,85.71,0,11
Tier5_plus_DistilledTier3,0.75,0.25,0.3,0.7887,84.85,73.68,80.52,10,5
Tier5_plus_DistilledTier3,0.75,0.25,0.31,0.7887,84.85,73.68,80.52,10,5
Tier5_plus_DistilledTier3,0.75,0.25,0.32,0.7887,84.85,73.68,80.52,10,5
Tier5_plus_DistilledTier3,0.75,0.25,0.33,0.7714,81.82,72.97,79.22,10,6
Tier5_plus_DistilledTier3,0.75,0.25,0.34,0.7941,81.82,77.14,81.82,8,6
Tier5_plus_DistilledTier3,0.75,0.25,0.35,0.8182,81.82,81.82,84.42,6,6
Tier5_plus_DistilledTier3,0.75,0.25,0.36,0.8,78.79,81.25,83.12,6,7
Tier5_plus_DistilledTier3,0.75,0.25,0.37,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.75,0.25,0.38,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.75,0.25,0.39,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.75,0.25,0.4,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.75,0.25,0.41,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.75,0.25,0.42,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.75,0.25,0.43,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.44,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.45,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.57,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.75,0.25,0.58,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.75,0.25,0.59,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.75,0.25,0.6,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.75,0.25,0.61,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.75,0.25,0.62,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.75,0.25,0.63,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.75,0.25,0.64,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.75,0.25,0.65,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.75,0.25,0.66,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.75,0.25,0.67,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.75,0.25,0.68,0.8,66.67,100.0,85.71,0,11
Tier5_plus_DistilledTier3,0.75,0.25,0.69,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.75,0.25,0.7,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.8,0.2,0.3,0.7941,81.82,77.14,81.82,8,6
Tier5_plus_DistilledTier3,0.8,0.2,0.31,0.8,78.79,81.25,83.12,6,7
Tier5_plus_DistilledTier3,0.8,0.2,0.32,0.8,78.79,81.25,83.12,6,7
Tier5_plus_DistilledTier3,0.8,0.2,0.33,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.34,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.35,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.36,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.37,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.38,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.39,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.4,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.41,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.8,0.2,0.42,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.8,0.2,0.43,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.8,0.2,0.44,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.45,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.55,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.56,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.8,0.2,0.57,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.8,0.2,0.58,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.8,0.2,0.59,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.8,0.2,0.6,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.8,0.2,0.61,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.8,0.2,0.62,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.8,0.2,0.63,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.8,0.2,0.64,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.8,0.2,0.65,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.8,0.2,0.66,0.8,66.67,100.0,85.71,0,11
Tier5_plus_DistilledTier3,0.8,0.2,0.67,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.8,0.2,0.68,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.8,0.2,0.69,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.8,0.2,0.7,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.3,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.31,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.32,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.33,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.34,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.35,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.36,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.37,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.38,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.39,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.4,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.41,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.42,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.43,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.85,0.15,0.44,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.85,0.15,0.45,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.53,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.54,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.85,0.15,0.55,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.85,0.15,0.56,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.85,0.15,0.57,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.85,0.15,0.58,0.8421,72.73,100.0,88.31,0,9
Tier5_plus_DistilledTier3,0.85,0.15,0.59,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.85,0.15,0.6,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.85,0.15,0.61,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.85,0.15,0.62,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.85,0.15,0.63,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.85,0.15,0.64,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.65,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.66,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.67,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.68,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.69,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.85,0.15,0.7,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.3,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.31,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.32,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.33,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.34,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.35,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.36,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.37,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.38,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.39,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.4,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.41,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.42,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.43,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.44,0.7812,75.76,80.65,81.82,6,8
Tier5_plus_DistilledTier3,0.9,0.1,0.45,0.7937,75.76,83.33,83.12,5,8
Tier5_plus_DistilledTier3,0.9,0.1,0.46,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.47,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.48,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.49,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.5,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.51,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.52,0.8197,75.76,89.29,85.71,3,8
Tier5_plus_DistilledTier3,0.9,0.1,0.53,0.8333,75.76,92.59,87.01,2,8
Tier5_plus_DistilledTier3,0.9,0.1,0.54,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.9,0.1,0.55,0.8621,75.76,100.0,89.61,0,8
Tier5_plus_DistilledTier3,0.9,0.1,0.56,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.57,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.58,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.59,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.6,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.61,0.8214,69.7,100.0,87.01,0,10
Tier5_plus_DistilledTier3,0.9,0.1,0.62,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.63,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.64,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.65,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.66,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.67,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.68,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.69,0.7778,63.64,100.0,84.42,0,12
Tier5_plus_DistilledTier3,0.9,0.1,0.7,0.7778,63.64,100.0,84.42,0,12
