sequence,tier1,tier2,tier3,mode,pl1,ph1,pl2,ph2,tau3,pct_esc1,pct_esc2,f1,recall,precision,accuracy,fp,fn,eff_gpu_ms,eff_gpu_fps,eff_cpu_ms,eff_cpu_fps
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.85,0.55,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.85,0.6,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.85,0.65,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.95,0.55,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.95,0.6,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.15,0.95,0.65,48.05,28.57,0.9688,93.94,100.0,97.4,0,2,32.12,31.1,217.07,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.75,0.55,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.75,0.6,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.75,0.65,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.85,0.55,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.85,0.6,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.85,0.65,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.95,0.55,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.95,0.6,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.25,0.95,0.65,48.05,25.97,0.9688,93.94,100.0,97.4,0,2,31.8,31.4,216.5,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.75,0.55,48.05,20.78,0.9688,93.94,100.0,97.4,0,2,31.17,32.1,215.37,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.75,0.6,48.05,20.78,0.9688,93.94,100.0,97.4,0,2,31.17,32.1,215.37,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.75,0.65,48.05,20.78,0.9688,93.94,100.0,97.4,0,2,31.17,32.1,215.37,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.85,0.55,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.85,0.6,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.85,0.65,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.95,0.55,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.95,0.6,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.7,0.35,0.95,0.65,48.05,23.38,0.9688,93.94,100.0,97.4,0,2,31.49,31.8,215.93,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.75,0.55,53.25,35.06,0.9688,93.94,100.0,97.4,0,2,33.12,30.2,219.26,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.75,0.6,53.25,35.06,0.9688,93.94,100.0,97.4,0,2,33.12,30.2,219.26,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.75,0.65,53.25,35.06,0.9688,93.94,100.0,97.4,0,2,33.12,30.2,219.26,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.85,0.55,53.25,37.66,0.9688,93.94,100.0,97.4,0,2,33.44,29.9,219.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.85,0.6,53.25,37.66,0.9688,93.94,100.0,97.4,0,2,33.44,29.9,219.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.85,0.65,53.25,37.66,0.9688,93.94,100.0,97.4,0,2,33.44,29.9,219.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.95,0.55,53.25,42.86,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,220.97,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.95,0.6,53.25,42.86,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,220.97,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.01,0.95,0.65,53.25,42.86,0.9688,93.94,100.0,97.4,0,2,34.07,29.4,220.97,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.75,0.55,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.75,0.6,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.75,0.65,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.85,0.55,53.25,36.36,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,219.55,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.85,0.6,53.25,36.36,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,219.55,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.85,0.65,53.25,36.36,0.9688,93.94,100.0,97.4,0,2,33.28,30.0,219.55,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.95,0.55,53.25,41.56,0.9688,93.94,100.0,97.4,0,2,33.91,29.5,220.68,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.95,0.6,53.25,41.56,0.9688,93.94,100.0,97.4,0,2,33.91,29.5,220.68,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.05,0.95,0.65,53.25,41.56,0.9688,93.94,100.0,97.4,0,2,33.91,29.5,220.68,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.75,0.55,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.75,0.6,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.75,0.65,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.85,0.55,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.85,0.6,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.85,0.65,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.95,0.55,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.95,0.6,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.15,0.95,0.65,53.25,33.77,0.9688,93.94,100.0,97.4,0,2,32.97,30.3,218.98,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.75,0.55,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.75,0.6,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.75,0.65,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.85,0.55,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.85,0.6,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.85,0.65,53.25,25.97,0.9688,93.94,100.0,97.4,0,2,32.02,31.2,217.28,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.95,0.55,53.25,31.17,0.9688,93.94,100.0,97.4,0,2,32.65,30.6,218.41,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.95,0.6,53.25,31.17,0.9688,93.94,100.0,97.4,0,2,32.65,30.6,218.41,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.25,0.95,0.65,53.25,31.17,0.9688,93.94,100.0,97.4,0,2,32.65,30.6,218.41,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.75,0.55,53.25,20.78,0.9688,93.94,100.0,97.4,0,2,31.39,31.9,216.14,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.75,0.6,53.25,20.78,0.9688,93.94,100.0,97.4,0,2,31.39,31.9,216.14,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.75,0.65,53.25,20.78,0.9688,93.94,100.0,97.4,0,2,31.39,31.9,216.14,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.85,0.55,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.85,0.6,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.85,0.65,53.25,23.38,0.9688,93.94,100.0,97.4,0,2,31.71,31.5,216.71,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.95,0.55,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.95,0.6,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.85,0.35,0.95,0.65,53.25,28.57,0.9688,93.94,100.0,97.4,0,2,32.34,30.9,217.84,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.75,0.55,57.14,35.06,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,219.84,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.75,0.6,57.14,35.06,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,219.84,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.75,0.65,57.14,35.06,0.9688,93.94,100.0,97.4,0,2,33.29,30.0,219.84,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.85,0.55,57.14,37.66,0.9688,93.94,100.0,97.4,0,2,33.61,29.8,220.41,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.85,0.6,57.14,37.66,0.9688,93.94,100.0,97.4,0,2,33.61,29.8,220.41,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.85,0.65,57.14,37.66,0.9688,93.94,100.0,97.4,0,2,33.61,29.8,220.41,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.95,0.55,57.14,45.45,0.9688,93.94,100.0,97.4,0,2,34.55,28.9,222.12,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.95,0.6,57.14,45.45,0.9688,93.94,100.0,97.4,0,2,34.55,28.9,222.12,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.01,0.95,0.65,57.14,45.45,0.9688,93.94,100.0,97.4,0,2,34.55,28.9,222.12,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.75,0.55,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.75,0.6,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.75,0.65,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.85,0.55,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.85,0.6,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.85,0.65,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.95,0.55,57.14,44.16,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,221.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.95,0.6,57.14,44.16,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,221.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.05,0.95,0.65,57.14,44.16,0.9688,93.94,100.0,97.4,0,2,34.39,29.1,221.83,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.75,0.55,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.75,0.6,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.75,0.65,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.85,0.55,57.14,28.57,0.9688,93.94,100.0,97.4,0,2,32.5,30.8,218.42,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.85,0.6,57.14,28.57,0.9688,93.94,100.0,97.4,0,2,32.5,30.8,218.42,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.85,0.65,57.14,28.57,0.9688,93.94,100.0,97.4,0,2,32.5,30.8,218.42,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.95,0.55,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.95,0.6,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.15,0.95,0.65,57.14,36.36,0.9688,93.94,100.0,97.4,0,2,33.45,29.9,220.13,4.5
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.75,0.55,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.75,0.6,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.75,0.65,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.85,0.55,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.85,0.6,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.85,0.65,57.14,25.97,0.9688,93.94,100.0,97.4,0,2,32.19,31.1,217.86,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.95,0.55,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.95,0.6,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.25,0.95,0.65,57.14,33.77,0.9688,93.94,100.0,97.4,0,2,33.13,30.2,219.56,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.75,0.55,57.14,20.78,0.9688,93.94,100.0,97.4,0,2,31.56,31.7,216.72,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.75,0.6,57.14,20.78,0.9688,93.94,100.0,97.4,0,2,31.56,31.7,216.72,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.75,0.65,57.14,20.78,0.9688,93.94,100.0,97.4,0,2,31.56,31.7,216.72,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.85,0.55,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.85,0.6,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
pc3d_tier5->stgcn->ctrgcn_tier_s,pc3d_tier5,stgcn,ctrgcn_tier_s,cumulative_vote,0.001,0.95,0.35,0.85,0.65,57.14,23.38,0.9688,93.94,100.0,97.4,0,2,31.88,31.4,217.29,4.6
